GeneID,SYMBOL
2521,FUS
2523,FUT1
2524,FUT2
2525,FUT3
2526,FUT4
2527,FUT5
2528,FUT6
2529,FUT7
2530,FUT8
2531,KDSR
2532,ACKR1
2533,FYB1
2534,FYN
2535,FZD2
2537,IFI6
2538,G6PC
2539,G6PD
2542,SLC37A4
2543,GAGE1
2547,XRCC6
2548,GAA
2549,GAB1
2550,GABBR1
2551,GABPA
2553,GABPB1
2554,GABRA1
2555,GABRA2
2556,GABRA3
2557,GABRA4
2558,GABRA5
2559,GABRA6
2560,GABRB1
2562,GABRB3
2563,GABRD
2564,GABRE
2565,GABRG1
2567,GABRG3
2568,GABRP
2569,GABRR1
2571,GAD1
2572,GAD2
2574,GAGE2C
2576,GAGE4
2577,GAGE5
2578,GAGE6
2579,GAGE7
2580,GAK
2581,GALC
2582,GALE
2583,B4GALNT1
2584,GALK1
2585,GALK2
2587,GALR1
2588,GALNS
2589,GALNT1
2590,GALNT2
2591,GALNT3
2592,GALT
2593,GAMT
2596,GAP43
2597,GAPDH
2615,LRRC32
2616,GAPDHP1
2617,GARS
2618,GART
2619,GAS1
2620,GAS2
2621,GAS6
2622,GAS8
2623,GATA1
2624,GATA2
2625,GATA3
2626,GATA4
2627,GATA6
2628,GATM
2629,GBA
2630,GBAP1
2631,NIPSNAP2
2632,GBE1
2633,GBP1
2634,GBP2
2635,GBP3
2636,GBX1
2637,GBX2
2638,GC
2639,GCDH
2641,GCG
2642,GCGR
2643,GCH1
2645,GCK
2646,GCKR
2647,BLOC1S1
2648,KAT2A
2649,NR6A1
2650,GCNT1
2651,GCNT2
2652,OPN1MW
2653,GCSH
2657,GDF1
2658,GDF2
2660,MSTN
2661,GDF9
2662,GDF10
2664,GDI1
2665,GDI2
2668,GDNF
2669,GEM
2670,GFAP
2671,GFER
2672,GFI1
2673,GFPT1
2674,GFRA1
2675,GFRA2
2676,GFRA3
2677,GGCX
2678,GGT1
2679,GGT3P
2681,GGTA1P
2683,B4GALT1
2686,GGT7
2687,GGT5
2688,GH1
2689,GH2
2690,GHR
2691,GHRH
2692,GHRHR
2693,GHSR
2694,CBLIF
2695,GIP
2696,GIPR
2697,GJA1
2698,GJA1P1
2700,GJA3
2701,GJA4
2702,GJA5
2703,GJA8
2705,GJB1
2706,GJB2
2707,GJB3
2709,GJB5
2710,GK
2712,GK2
2713,GK3P
2717,GLA
2719,GPC3
2720,GLB1
2729,GCLC
2730,GCLM
2731,GLDC
2733,GLE1
2734,GLG1
2735,GLI1
2736,GLI2
2737,GLI3
2738,GLI4
2739,GLO1
2740,GLP1R
2741,GLRA1
2742,GLRA2
2743,GLRB
2744,GLS
2745,GLRX
2746,GLUD1
2747,GLUD2
2752,GLUL
2760,GM2A
2762,GMDS
2764,GMFB
2765,GML
2766,GMPR
2767,GNA11
2768,GNA12
2769,GNA15
2770,GNAI1
2771,GNAI2
2772,GNAI2P1
2773,GNAI3
2774,GNAL
2775,GNAO1
2776,GNAQ
2778,GNAS
2779,GNAT1
2780,GNAT2
2781,GNAZ
2782,GNB1
2783,GNB2
2784,GNB3
2786,GNG4
2787,GNG5
2788,GNG7
2790,GNG10
2791,GNG11
2792,GNGT1
2793,GNGT2
2794,GNL1
2796,GNRH1
2797,GNRH2
2798,GNRHR
2799,GNS
2800,GOLGA1
2801,GOLGA2
2802,GOLGA3
2803,GOLGA4
2804,GOLGB1
2805,GOT1
2806,GOT2
2810,SFN
2811,GP1BA
2812,GP1BB
2813,GP2
2814,GP5
2815,GP9
2817,GPC1
2819,GPD1
2820,GPD2
2821,GPI
2822,GPLD1
2823,GPM6A
2824,GPM6B
2825,GPR1
2826,CCR10
2827,GPR3
2828,GPR4
2829,XCR1
2830,GPR6
2831,NPBWR1
2832,NPBWR2
2833,CXCR3
2834,PRLHR
2835,GPR12
2837,UTS2R
2838,GPR15
2840,GPR17
2841,GPR18
2842,GPR19
2846,LPAR4
2847,MCHR1
2848,GPR25
2849,GPR26
2850,GPR27
2852,GPER1
2853,GPR31
2854,GPR32
2857,GPR34
2859,GPR35
2861,GPR37
2862,MLNR
2863,GPR39
2864,FFAR1
2865,FFAR3
2867,FFAR2
2868,GRK4
2869,GRK5
2870,GRK6
2872,MKNK2
2873,GPS1
2874,GPS2
2875,GPT
2876,GPX1
2877,GPX2
2878,GPX3
2879,GPX4
2880,GPX5
2882,GPX7
2885,GRB2
2886,GRB7
2887,GRB10
2888,GRB14
2889,RAPGEF1
2890,GRIA1
2891,GRIA2
2892,GRIA3
2893,GRIA4
2894,GRID1
2895,GRID2
2896,GRN
2897,GRIK1
2898,GRIK2
2899,GRIK3
2900,GRIK4
2901,GRIK5
2902,GRIN1
2904,GRIN2B
2905,GRIN2C
2906,GRIN2D
2907,GRINA
2908,NR3C1
2909,ARHGAP35
2911,GRM1
2912,GRM2
2913,GRM3
2914,GRM4
2915,GRM5
2916,GRM6
2917,GRM7
2918,GRM8
2919,CXCL1
2920,CXCL2
2921,CXCL3
2922,GRP
2923,PDIA3
2925,GRPR
2926,GRSF1
2928,GSC2
2931,GSK3A
2932,GSK3B
2934,GSN
2935,GSPT1
2936,GSR
2937,GSS
2938,GSTA1
2939,GSTA2
2940,GSTA3
2941,GSTA4
2944,GSTM1
2946,GSTM2
2947,GSTM3
2948,GSTM4
2949,GSTM5
2950,GSTP1
2951,GSTP1P1
2952,GSTT1
2953,GSTT2
2954,GSTZ1
2956,MSH6
2957,GTF2A1
2958,GTF2A2
2959,GTF2B
2960,GTF2E1
2961,GTF2E2
2962,GTF2F1
2963,GTF2F2
2964,GTF2F2P1
2965,GTF2H1
2966,GTF2H2
2967,GTF2H3
2968,GTF2H4
2969,GTF2I
2971,GTF3A
2972,BRF1
2973,GTS
2974,GUCY1B2
2975,GTF3C1
2976,GTF3C2
2977,GUCY1A2
2978,GUCA1A
2979,GUCA1B
2980,GUCA2A
2981,GUCA2B
2982,GUCY1A1
2983,GUCY1B1
2984,GUCY2C
2986,GUCY2F
2987,GUK1
2989,GULOP
2990,GUSB
2992,GYG1
2993,GYPA
2994,GYPB
2995,GYPC
2996,GYPE
2997,GYS1
2998,GYS2
2999,GZMH
3000,GUCY2D
3001,GZMA
3002,GZMB
3003,GZMK
3004,GZMM
3005,H1F0
3006,HIST1H1C
3007,HIST1H1D
3008,HIST1H1E
3009,HIST1H1B
3010,HIST1H1T
3012,HIST1H2AE
3013,HIST1H2AD
3014,H2AFX
3015,H2AFZ
3017,HIST1H2BD
3018,HIST1H2BB
3020,H3F3A
3021,H3F3B
3024,HIST1H1A
3026,HABP2
3028,HSD17B10
3029,HAGH
3030,HADHA
3032,HADHB
3033,HADH
3034,HAL
3035,HARS
3036,HAS1
3037,HAS2
3038,HAS3
3039,HBA1
3040,HBA2
3041,HBAP1
3042,HBM
3043,HBB
3044,HBBP1
3045,HBD
3046,HBE1
3047,HBG1
3048,HBG2
3049,HBQ1
3050,HBZ
3051,HBZP1
3052,HCCS
3053,SERPIND1
3054,HCFC1
3055,HCK
3057,HCL2
3059,HCLS1
3060,HCRT
3061,HCRTR1
3062,HCRTR2
3064,HTT
3065,HDAC1
3066,HDAC2
3067,HDC
3068,HDGF
3069,HDLBP
3070,HELLS
3071,NCKAP1L
3073,HEXA
3074,HEXB
3075,CFH
3077,HFE
3078,CFHR1
3080,CFHR2
3081,HGD
3082,HGF
3083,HGFAC
3084,NRG1
3087,HHEX
3090,HIC1
3091,HIF1A
3092,HIP1
3093,UBE2K
3094,HINT1
3096,HIVEP1
3097,HIVEP2
3098,HK1
3099,HK2
3101,HK3
3104,ZBTB48
3105,HLA-A
3106,HLA-B
3107,HLA-C
3108,HLA-DMA
3109,HLA-DMB
3110,MNX1
3111,HLA-DOA
3112,HLA-DOB
3113,HLA-DPA1
3115,HLA-DPB1
3116,HLA-DPB2
3117,HLA-DQA1
3118,HLA-DQA2
3119,HLA-DQB1
3120,HLA-DQB2
3122,HLA-DRA
3123,HLA-DRB1
3124,HLA-DRB2
3125,HLA-DRB3
3126,HLA-DRB4
3127,HLA-DRB5
3128,HLA-DRB6
3129,HLA-DRB7
3130,HLA-DRB8
3131,HLF
3133,HLA-E
3134,HLA-F
3135,HLA-G
3136,HLA-H
3138,HLA-K
3140,MR1
3141,HLCS
3142,HLX
3145,HMBS
3146,HMGB1
3148,HMGB2
3149,HMGB3
3150,HMGN1
3151,HMGN2
3155,HMGCL
3156,HMGCR
3157,HMGCS1
3158,HMGCS2
3159,HMGA1
3161,HMMR
3162,HMOX1
3163,HMOX2
3164,NR4A1
3166,HMX1
3167,HMX2
3169,FOXA1
3170,FOXA2
3171,FOXA3
3172,HNF4A
3174,HNF4G
3175,ONECUT1
3176,HNMT
3177,SLC29A2
3178,HNRNPA1
3181,HNRNPA2B1
3182,HNRNPAB
3183,HNRNPC
3184,HNRNPD
3185,HNRNPF
3186,RBMXP1
3187,HNRNPH1
3188,HNRNPH2
3189,HNRNPH3
3190,HNRNPK
3191,HNRNPL
3192,HNRNPU
3195,TLX1
3196,TLX2
3198,HOXA1
3199,HOXA2
3200,HOXA3
3201,HOXA4
3202,HOXA5
3203,HOXA6
3204,HOXA7
3205,HOXA9
3206,HOXA10
3207,HOXA11
3208,HPCA
3209,HOXA13
3211,HOXB1
3212,HOXB2
3213,HOXB3
3214,HOXB4
3215,HOXB5
3216,HOXB6
3217,HOXB7
3218,HOXB8
3219,HOXB9
3221,HOXC4
3222,HOXC5
3223,HOXC6
3224,HOXC8
3225,HOXC9
3226,HOXC10
3227,HOXC11
3228,HOXC12
3229,HOXC13
3231,HOXD1
3232,HOXD3
3233,HOXD4
3234,HOXD8
3235,HOXD9
3236,HOXD10
3237,HOXD11
3238,HOXD12
3239,HOXD13
3240,HP
3241,HPCAL1
3242,HPD
3248,HPGD
3249,HPN
3250,HPR
3251,HPRT1
3257,HPS1
3259,HPV6AI1
3261,HPV18I2
3263,HPX
3265,HRAS
3266,ERAS
3267,AGFG1
3268,AGFG2
3269,HRH1
3270,HRC
3272,HRES1
3273,HRG
3274,HRH2
3275,PRMT2
3276,PRMT1
3280,HES1
3281,HSBP1
3283,HSD3B1
3284,HSD3B2
3290,HSD11B1
3291,HSD11B2
3292,HSD17B1
3293,HSD17B3
3294,HSD17B2
3295,HSD17B4
3297,HSF1
3298,HSF2
3299,HSF4
3301,DNAJA1
3303,HSPA1A
3304,HSPA1B
3305,HSPA1L
3306,HSPA2
3308,HSPA4
3309,HSPA5
3310,HSPA6
3311,HSPA7
3312,HSPA8
3313,HSPA9
3315,HSPB1
3316,HSPB2
3320,HSP90AA1
3321,IGSF3
3323,HSP90AA4P
3324,HSP90AA2P
3326,HSP90AB1
3329,HSPD1
3336,HSPE1
3337,DNAJB1
3338,DNAJC4
3339,HSPG2
3340,NDST1
3342,HTC2
3344,FOXN2
3346,HTN1
3347,HTN3
3350,HTR1A
3351,HTR1B
3352,HTR1D
3354,HTR1E
3355,HTR1F
3356,HTR2A
3357,HTR2B
3358,HTR2C
3359,HTR3A
3360,HTR4
3361,HTR5A
3362,HTR6
3363,HTR7
3364,HUS1
3371,TNC
3373,HYAL1
3375,IAPP
3376,IARS
3378,IBD2
3381,IBSP
3382,ICA1
3383,ICAM1
3384,ICAM2
3385,ICAM3
3386,ICAM4
3394,IRF8
3396,MRPL58
3397,ID1
3398,ID2
3399,ID3
3400,ID4
3416,IDE
3417,IDH1
3418,IDH2
3419,IDH3A
3420,IDH3B
3421,IDH3G
3422,IDI1
3423,IDS
3425,IDUA
3426,CFI
3428,IFI16
3429,IFI27
3430,IFI35
3431,SP110
3433,IFIT2
3434,IFIT1
3437,IFIT3
3439,IFNA1
3440,IFNA2
3441,IFNA4
3442,IFNA5
3443,IFNA6
3444,IFNA7
3445,IFNA8
3446,IFNA10
3447,IFNA13
3448,IFNA14
3451,IFNA17
3452,IFNA21
3454,IFNAR1
3455,IFNAR2
3456,IFNB1
3458,IFNG
3459,IFNGR1
3460,IFNGR2
3467,IFNW1
3474,IFNWP19
3475,IFRD1
3476,IGBP1
3478,IGES
3479,IGF1
3480,IGF1R
3481,IGF2
3482,IGF2R
3483,IGFALS
3484,IGFBP1
3485,IGFBP2
3486,IGFBP3
3487,IGFBP4
3488,IGFBP5
3489,IGFBP6
3490,IGFBP7
3491,CCN1
3492,IGH
3493,IGHA1
3494,IGHA2
3495,IGHD
3497,IGHE
3500,IGHG1
3501,IGHG2
3502,IGHG3
3503,IGHG4
3507,IGHM
3508,IGHMBP2
3512,JCHAIN
3514,IGKC
3516,RBPJ
3535,IGL
3537,IGLC1
3538,IGLC2
3539,IGLC3
3540,IGLC4
3541,IGLC5
3543,IGLL1
3544,IGLL2P
3547,IGSF1
3549,IHH
3550,IK
3551,IKBKB
3552,IL1A
3553,IL1B
3554,IL1R1
3556,IL1RAP
3557,IL1RN
3558,IL2
3559,IL2RA
3560,IL2RB
3561,IL2RG
3562,IL3
3563,IL3RA
3565,IL4
3566,IL4R
3567,IL5
3568,IL5RA
3569,IL6
3570,IL6R
3572,IL6ST
3574,IL7
3575,IL7R
3576,CXCL8
3577,CXCR1
3578,IL9
3579,CXCR2
3581,IL9R
3586,IL10
3587,IL10RA
3588,IL10RB
3589,IL11
3590,IL11RA
3592,IL12A
3593,IL12B
3594,IL12RB1
3595,IL12RB2
3596,IL13
3597,IL13RA1
3598,IL13RA2
3600,IL15
3601,IL15RA
3603,IL16
3604,TNFRSF9
3605,IL17A
3606,IL18
3607,FOXK2
3608,ILF2
3609,ILF3
3611,ILK
3612,IMPA1
3613,IMPA2
3614,IMPDH1
3615,IMPDH2
3617,IMPG1
3619,INCENP
3620,IDO1
3621,ING1
3622,ING2
3623,INHA
3624,INHBA
3625,INHBB
3626,INHBC
3627,CXCL10
3628,INPP1
3630,INS
3631,INPP4A
3632,INPP5A
3633,INPP5B
3635,INPP5D
3636,INPPL1
3638,INSIG1
3640,INSL3
3641,INSL4
3642,INSM1
3643,INSR
3645,INSRR
3646,EIF3E
3651,PDX1
3652,IPP
3653,IPW
3654,IRAK1
3656,IRAK2
3658,IREB2
3659,IRF1
3660,IRF2
3661,IRF3
3662,IRF4
3663,IRF5
3664,IRF6
3665,IRF7
3667,IRS1
3669,ISG20
3670,ISL1
3671,ISLR
3672,ITGA1
3673,ITGA2
3674,ITGA2B
3675,ITGA3
3676,ITGA4
3678,ITGA5
3679,ITGA7
3680,ITGA9
3681,ITGAD
3682,ITGAE
3683,ITGAL
3684,ITGAM
3685,ITGAV
3687,ITGAX
3688,ITGB1
3689,ITGB2
3690,ITGB3
3691,ITGB4
3692,EIF6
3693,ITGB5
3694,ITGB6
3695,ITGB7
3696,ITGB8
3697,ITIH1
3698,ITIH2
3699,ITIH3
3700,ITIH4
3702,ITK
3703,STT3A
3704,ITPA
3705,ITPK1
3706,ITPKA
3707,ITPKB
3708,ITPR1
3709,ITPR2
3710,ITPR3
3712,IVD
3713,IVL
3714,JAG2
3716,JAK1
3717,JAK2
3718,JAK3
3720,JARID2
3725,JUN
3726,JUNB
3727,JUND
3728,JUP
3730,ANOS1
3732,CD82
3735,KARS
3736,KCNA1
3737,KCNA2
3738,KCNA3
3739,KCNA4
3741,KCNA5
3742,KCNA6
3743,KCNA7
3744,KCNA10
3745,KCNB1
3746,KCNC1
3747,KCNC2
3748,KCNC3
3749,KCNC4
3750,KCND1
3751,KCND2
3752,KCND3
3753,KCNE1
3754,KCNF1
3755,KCNG1
3756,KCNH1
3757,KCNH2
3758,KCNJ1
3759,KCNJ2
3760,KCNJ3
3761,KCNJ4
3762,KCNJ5
3763,KCNJ6
3764,KCNJ8
3765,KCNJ9
3766,KCNJ10
3767,KCNJ11
3768,KCNJ12
3769,KCNJ13
3770,KCNJ14
3772,KCNJ15
3773,KCNJ16
3775,KCNK1
3776,KCNK2
3777,KCNK3
3778,KCNMA1
3779,KCNMB1
3780,KCNN1
3781,KCNN2
3782,KCNN3
3783,KCNN4
3784,KCNQ1
3785,KCNQ2
3786,KCNQ3
3787,KCNS1
3788,KCNS2
3790,KCNS3
3791,KDR
3792,KEL
3795,KHK
3796,KIF2A
3797,KIF3C
3798,KIF5A
3799,KIF5B
3800,KIF5C
3801,KIFC3
3802,KIR2DL1
3803,KIR2DL2
3804,KIR2DL3
3805,KIR2DL4
3806,KIR2DS1
3808,KIR2DS3
3809,KIR2DS4
3810,KIR2DS5
3811,KIR3DL1
3812,KIR3DL2
3813,KIR3DS1
3814,KISS1
3815,KIT
3816,KLK1
3817,KLK2
3818,KLKB1
3820,KLRB1
3821,KLRC1
3822,KLRC2
3823,KLRC3
3824,KLRD1
3827,KNG1
3831,KLC1
3832,KIF11
3833,KIFC1
3835,KIF22
3836,KPNA1
3837,KPNB1
3838,KPNA2
3839,KPNA3
3840,KPNA4
3841,KPNA5
3842,TNPO1
3843,IPO5
3844,KRASP1
3845,KRAS
3846,KRTAP5-9
3848,KRT1
3849,KRT2
3850,KRT3
3851,KRT4
3852,KRT5
3853,KRT6A
3854,KRT6B
3855,KRT7
3856,KRT8
3857,KRT9
3858,KRT10
3859,KRT12
3860,KRT13
3861,KRT14
3866,KRT15
3868,KRT16
3872,KRT17
3875,KRT18
3880,KRT19
3881,KRT31
3882,KRT32
3884,KRT33B
3885,KRT34
3886,KRT35
3887,KRT81
3888,KRT82
3889,KRT83
3890,KRT84
3891,KRT85
3892,KRT86
3896,KWE
3897,L1CAM
3898,LAD1
3899,AFF3
3902,LAG3
3903,LAIR1
3904,LAIR2
3906,LALBA
3908,LAMA2
3909,LAMA3
3910,LAMA4
3911,LAMA5
3912,LAMB1
3913,LAMB2
3914,LAMB3
3915,LAMC1
3916,LAMP1
3918,LAMC2
3920,LAMP2
3921,RPSA
3925,STMN1
3927,LASP1
3929,LBP
3930,LBR
3931,LCAT
3932,LCK
3933,LCN1
3934,LCN2
3936,LCP1
3937,LCP2
3938,LCT
3939,LDHA
3945,LDHB
3948,LDHC
3949,LDLR
3950,LECT2
3952,LEP
3953,LEPR
3954,LETM1
3955,LFNG
3956,LGALS1
3957,LGALS2
3958,LGALS3
3959,LGALS3BP
3960,LGALS4
3963,LGALS7
3964,LGALS8
3965,LGALS9
3972,LHB
3973,LHCGR
3975,LHX1
3976,LIF
3977,LIFR
3978,LIG1
3980,LIG3
3981,LIG4
3982,LIM2
3983,ABLIM1
3984,LIMK1
3985,LIMK2
3987,LIMS1
3988,LIPA
3989,LIPB
3990,LIPC
3991,LIPE
3992,FADS1
3993,LLGL2
3995,FADS3
3996,LLGL1
3998,LMAN1
4000,LMNA
4001,LMNB1
4004,LMO1
4005,LMO2
4007,PRICKLE3
4008,LMO7
4009,LMX1A
4010,LMX1B
4012,LNPEP
4013,VWA5A
4014,LOR
4015,LOX
4016,LOXL1
4017,LOXL2
4018,LPA
4023,LPL
4025,LPO
4026,LPP
4033,LRMP
4034,LRCH4
4035,LRP1
4036,LRP2
4037,LRP3
4038,LRP4
4040,LRP6
4041,LRP5
4043,LRPAP1
4045,LSAMP
4046,LSP1
4047,LSS
4048,LTA4H
4049,LTA
4050,LTB
4051,CYP4F3
4052,LTBP1
4053,LTBP2
4054,LTBP3
4055,LTBR
4056,LTC4S
4057,LTF
4058,LTK
4059,BCAM
4060,LUM
4061,LY6E
4062,LY6H
4063,LY9
4064,CD180
4065,LY75
4066,LYL1
4067,LYN
4068,SH2D1A
4069,LYZ
4070,TACSTD2
4071,TM4SF1
4072,EPCAM
4074,M6PR
4076,CAPRIN1
4077,NBR1
4080,MAA
4082,MARCKS
4084,MXD1
4085,MAD2L1
4086,SMAD1
4087,SMAD2
4088,SMAD3
4089,SMAD4
4090,SMAD5
4091,SMAD6
4092,SMAD7
4093,SMAD9
4094,MAF
4097,MAFG
4099,MAG
4100,MAGEA1
4101,MAGEA2
4102,MAGEA3
4103,MAGEA4
4104,MAGEA5
4105,MAGEA6
4106,MAGEA7P
4107,MAGEA8
4108,MAGEA9
4109,MAGEA10
4110,MAGEA11
4111,MAGEA12
4112,MAGEB1
4113,MAGEB2
4114,MAGEB3
4115,MAGEB4
4116,MAGOH
4117,MAK
4118,MAL
4121,MAN1A1
4122,MAN2A2
4123,MAN2C1
4124,MAN2A1
4125,MAN2B1
4126,MANBA
4128,MAOA
4129,MAOB
4130,MAP1A
4131,MAP1B
4133,MAP2
4134,MAP4
4135,MAP6
4137,MAPT
4139,MARK1
4140,MARK3
4141,MARS
4142,MAS1
4143,MAT1A
4144,MAT2A
4145,MATK
4146,MATN1
4147,MATN2
4148,MATN3
4149,MAX
4150,MAZ
4151,MB
4152,MBD1
4153,MBL2
4154,MBNL1
4155,MBP
4157,MC1R
4159,MC3R
4160,MC4R
4161,MC5R
4162,MCAM
4163,MCC
4166,CHST6
4168,MCF2
4170,MCL1
4171,MCM2
4172,MCM3
4173,MCM4
4174,MCM5
4175,MCM6
4176,MCM7
4179,CD46
4184,SMCP
4185,ADAM11
4188,MDFI
4189,DNAJB9
4190,MDH1
4191,MDH2
4192,MDK
4193,MDM2
4194,MDM4
4199,ME1
4200,ME2
4201,MEA1
4204,MECP2
4205,MEF2A
4208,MEF2C
4209,MEF2D
4210,MEFV
4211,MEIS1
4212,MEIS2
4213,MEIS3P1
4214,MAP3K1
4215,MAP3K3
4216,MAP3K4
4217,MAP3K5
4218,RAB8A
4222,MEOX1
4223,MEOX2
4224,MEP1A
4225,MEP1B
4228,MER5
4232,MEST
4234,METTL1
4236,MFAP1
4237,MFAP2
4239,MFAP4
4240,MFGE8
4241,MELTF
4242,MFNG
4245,MGAT1
4246,SCGB2A1
4247,MGAT2
4248,MGAT3
4249,MGAT5
4250,SCGB2A2
4253,MIA2
4254,KITLG
4255,MGMT
4256,MGP
4257,MGST1
4258,MGST2
4259,MGST3
4261,CIITA
4267,CD99
4277,MICB
4279,MICD
4282,MIF
4283,CXCL9
4284,MIP
4285,MIPEP
4286,MITF
4287,ATXN3
4288,MKI67
4289,MKLN1
4291,MLF1
4292,MLH1
4293,MAP3K9
4294,MAP3K10
4295,MLN
4296,MAP3K11
4297,KMT2A
4298,MLLT1
4299,AFF1
4300,MLLT3
4301,AFDN
4302,MLLT6
4303,FOXO4
4308,TRPM1
4311,MME
4312,MMP1
4313,MMP2
4314,MMP3
4316,MMP7
4317,MMP8
4318,MMP9
4319,MMP10
4320,MMP11
4321,MMP12
4322,MMP13
4323,MMP14
4324,MMP15
4325,MMP16
4326,MMP17
4327,MMP19
4329,ALDH6A1
4330,MN1
4331,MNAT1
4332,MNDA
4335,MNT
4336,MOBP
4337,MOCS1
4338,MOCS2
4340,MOG
4342,MOS
4343,MOV10
4345,CD200
4350,MPG
4351,MPI
4352,MPL
4353,MPO
4354,MPP1
4355,MPP2
4356,MPP3
4357,MPST
4358,MPV17
4359,MPZ
4360,MRC1
4361,MRE11
4362,MRE11P1
4363,ABCC1
4430,MYO1B
4431,MSBP1
4435,CITED1
4436,MSH2
4437,MSH3
4438,MSH4
4439,MSH5
4440,MSI1
4477,MSMB
4478,MSN
4479,MSNP1
4482,MSRA
4485,MST1
4486,MST1R
4487,MSX1
4488,MSX2
4489,MT1A
4490,MT1B
4493,MT1E
4494,MT1F
4495,MT1G
4496,MT1H
4498,MT1JP
4499,MT1M
4500,MT1L
4501,MT1X
4502,MT2A
4503,MT2P1
4504,MT3
4507,MTAP
4508,MT-ATP6
4509,MT-ATP8
4511,MT-TC
4512,MT-CO1
4513,MT-CO2
4514,MT-CO3
4515,MTCP1
4519,MT-CYB
4520,MTF1
4521,NUDT1
4522,MTHFD1
4524,MTHFR
4528,MTIF2
4534,MTM1
4535,MT-ND1
4536,MT-ND2
4537,MT-ND3
4538,MT-ND4
4539,MT-ND4L
4540,MT-ND5
4541,MT-ND6
4542,MYO1F
4543,MTNR1A
4544,MTNR1B
4547,MTTP
4548,MTR
4549,MT-RNR1
4550,MT-RNR2
4552,MTRR
4553,MT-TA
4555,MT-TD
4556,MT-TE
4558,MT-TF
4563,MT-TG
4564,MT-TH
4566,MT-TK
4567,MT-TL1
4573,MT-TR
4574,MT-TS1
4576,MT-TT
4578,MT-TW
4580,MTX1
4582,MUC1
4583,MUC2
4584,MUC3A
4585,MUC4
4586,MUC5AC
4588,MUC6
4589,MUC7
4591,TRIM37
4593,MUSK
4594,MMUT
4595,MUTYH
4597,MVD
4598,MVK
4599,MX1
4600,MX2
4601,MXI1
4602,MYB
4603,MYBL1
4604,MYBPC1
4605,MYBL2
4607,MYBPC3
4608,MYBPH
4609,MYC
4610,MYCL
4611,MYCLP1
4613,MYCN
4615,MYD88
4616,GADD45B
4617,MYF5
4618,MYF6
4619,MYH1
4620,MYH2
4621,MYH3
4622,MYH4
4624,MYH6
4625,MYH7
4626,MYH8
4627,MYH9
4628,MYH10
4629,MYH11
4632,MYL1
4633,MYL2
4634,MYL3
4635,MYL4
4636,MYL5
4637,MYL6
4638,MYLK
4640,MYO1A
4641,MYO1C
4642,MYO1D
4643,MYO1E
4644,MYO5A
4645,MYO5B
4646,MYO6
4647,MYO7A
4648,MYO7B
4649,MYO9A
4650,MYO9B
4651,MYO10
4653,MYOC
4654,MYOD1
4656,MYOG
4659,PPP1R12A
4660,PPP1R12B
4661,MYT1
4664,NAB1
4665,NAB2
4666,NACA
4668,NAGA
4669,NAGLU
4670,HNRNPM
4671,NAIP
4673,NAP1L1
4674,NAP1L2
4675,NAP1L3
4676,NAP1L4
4677,NARS
4678,NASP
4680,CEACAM6
4681,NBL1
4682,NUBP1
4683,NBN
4684,NCAM1
4685,NCAM2
4686,NCBP1
4688,NCF2
4689,NCF4
4690,NCK1
4691,NCL
4692,NDN
4693,NDP
4694,NDUFA1
4695,NDUFA2
4696,NDUFA3
4697,NDUFA4
4698,NDUFA5
4700,NDUFA6
4703,NEB
4704,NDUFA9
4705,NDUFA10
4706,NDUFAB1
4707,NDUFB1
4708,NDUFB2
4709,NDUFB3
4710,NDUFB4
4711,NDUFB5
4712,NDUFB6
4713,NDUFB7
4714,NDUFB8
4715,NDUFB9
4716,NDUFB10
4717,NDUFC1
4718,NDUFC2
4719,NDUFS1
4720,NDUFS2
4722,NDUFS3
4723,NDUFV1
4724,NDUFS4
4726,NDUFS6
4728,NDUFS8
4729,NDUFV2
4731,NDUFV3
4733,DRG1
4734,NEDD4
4735,SEPT2
4736,RPL10A
4738,NEDD8
4739,NEDD9
4741,NEFM
4744,NEFH
4745,NELL1
4747,NEFL
4750,NEK1
4751,NEK2
4752,NEK3
4753,NELL2
4756,NEO1
4758,NEU1
4759,NEU2
4760,NEUROD1
4761,NEUROD2
4762,NEUROG1
4763,NF1
4771,NF2
4772,NFATC1
4773,NFATC2
4774,NFIA
4775,NFATC3
4776,NFATC4
4778,NFE2
4779,NFE2L1
4780,NFE2L2
4781,NFIB
4782,NFIC
4783,NFIL3
4784,NFIX
4790,NFKB1
4791,NFKB2
4792,NFKBIA
4793,NFKBIB
4794,NFKBIE
4795,NFKBIL1
4796,TONSL
4798,NFRKB
4800,NFYA
4801,NFYB
4802,NFYC
4803,NGF
4804,NGFR
4805,NHCP1
4807,NHLH1
4808,NHLH2
4809,SNU13
4810,NHS
4811,NID1
4814,NINJ1
4817,NIT1
4818,NKG7
4820,NKTR
4821,NKX2-2
4824,NKX3-1
4825,NKX6-1
4826,NNAT
4827,NM
4828,NMB
4829,NMBR
4830,NME1
4831,NME2
4832,NME3
4833,NME4
4835,NQO2
4836,NMT1
4837,NNMT
4838,NODAL
4839,NOP2
4841,NONO
4842,NOS1
4843,NOS2
4846,NOS3
4848,CNOT2
4849,CNOT3
4850,CNOT4
4851,NOTCH1
4852,NPY
4853,NOTCH2
4854,NOTCH3
4855,NOTCH4
4856,CCN3
4857,NOVA1
4858,NOVA2
4860,PNP
4861,NPAS1
4862,NPAS2
4863,NPAT
4864,NPC1
4867,NPHP1
4868,NPHS1
